	__v	_id	created_at	nd_key	rated_by	rating	rating_max	student_comment	updated_at	user_key
173	0	57d4f1daf8a4fa0300c1e742	2016-09-11T05:54:32.334Z	nd000	{'name': '正 郭.'}	5	5	Studying and getting feedback in time really cheer me up. I have more time can be spend on studying hoping that deadline can be a little closer.	2016-09-11T05:55:38.445Z	9526849666
174	0	57d44dde2899010300c33127	2016-09-10T18:15:55.535Z	nd000	{'name': 'Sonu T.'}	5	5	Awesome course must be taken!	2016-09-10T18:15:58.821Z	3763658820
175	0	57d40556f8a4fa0300c1e73e	2016-09-10T13:06:30.921Z	nd000	{'name': 'Nico B.'}	5	5	Lot's of fun! Very engaging learning materials. Good introduction to programming.	2016-09-10T13:06:30.921Z	6128358636
176	0	57d1ab04c7d86d0300463505	2016-09-08T18:16:34.045Z	nd000	{'name': 'Sonu T.'}	5	5	Its a great experience to be part of this Nanodegree	2016-09-08T18:16:36.071Z	3763658820
177	0	57d07f3f8a9b9a030000f440	2016-09-07T20:57:36.370Z	nd000	{'name': 'Brittnee C.'}	5	5	This was my first real experience programming. I was skeptical at first, since the program is completely online. This program was really fun! I got great feedback on my projects too. I felt challenged and I know that the skills I learned will translate to future studies and work. This Nanodegree is a great first step for anyone looking to find their niche in programming. I'm glad I took this program. I'm excited to complete more Nanodegrees in the future.	2016-09-07T20:57:35.852Z	8350351616
178	0	57d07477a2dd9a03002e86ce	2016-09-07T20:11:35.232Z	nd000	{'name': 'FREDY ENRIQUE Z.'}	5	5	Very Nice Program!	2016-09-07T20:11:35.460Z	9490059515
179	0	57cc552ff76a3b0300c98896	2016-09-04T17:09:03.029Z	nd000	{'name': 'Nolan M.'}	5	5	Still working through it, but I love the instructors and self-paced nature of the class. Thanks!	2016-09-04T17:09:03.029Z	9167838631
180	0	57c6d60fb59cf003003255d4	2016-08-31T13:05:17.900Z	nd000	{'name': 'Erick S.'}	5	5	I loved the introduction. It gave a detailed overview of what to expect in programming. Looking forward to learning more. 	2016-08-31T13:05:19.221Z	9332823400
181	0	57c50eb33155e60300468e6e	2016-08-30T04:42:26.698Z	nd000	{'name': 'Pratik G.'}	5	5	OK I was apprehensive in doing any sort of online course in programming. Even though I have tried to learn programming in the past, I just never completed any kind of stages like in this nanodegree. I always fell way short of my goals. So, I would honestly like to thank the entire udacity team responsible for this nanodegree, and in general, responsible for udacity, for giving me some confidence to learn again. Thank you!  	2016-08-30T04:42:27.203Z	7640788570
182	0	57c4d39c5574d5030093b59c	2016-08-30T00:30:20.483Z	nd000	{'name': 'Michael L.'}	5	5	everything i hoped it would be!	2016-08-30T00:30:20.672Z	9382940926
183	0	57c2f2d077d982030099ccc4	2016-08-28T14:18:56.395Z	nd000	{'name': 'Valeriy K.'}	5	5	Cool nanodegree.	2016-08-28T14:18:56.696Z	u25126619
184	0	57be01cc69e4cd0300e964b8	2016-08-24T20:21:32.478Z	nd000	{'name': '敖 吕.'}	5	5	Great introduction to python and making a simple web crawler.	2016-08-24T20:21:32.478Z	8267819905
185	0	57bd1532ee82ed0300ab67a5	2016-08-24T03:32:02.454Z	nd000	{'name': 'stuart b.'}	5	5	great experience lots of fun 	2016-08-24T03:32:02.597Z	9340528685
186	0	57bcab15a9e7850300c62efd	2016-08-23T19:59:20.698Z	nd000	{'name': 'Hazem K.'}	5	5	A really thorough nanodegree for anyone who doesn't have programming experience.	2016-08-23T19:59:17.247Z	982068594
187	0	57bc561ff9628a03007225fe	2016-08-23T13:56:45.924Z	nd000	{'name': 'Shri Rachana R.'}	5	5	I have barely finished Stage 0 of my course, So far this is one of the most well paced and well most thoughtfully structured course. I am a developer who works with buggy code on a day to day basis yet , I am learning the nuances only here. Somehow every video seems to get my undivided attention. They are crisp and well captured. I hope to complete the course and move to Full Stack. 	2016-08-23T13:56:47.395Z	3491778619
188	0	57bb9b30a9e7850300c62eeb	2016-08-23T07:39:12.022Z	nd000	{'name': 'Daniel R.'}	5	5	pretty good	2016-08-23T00:39:12.858Z	5607626647
189	0	57b6ed792337c4030075670f	2016-08-19T11:28:55.935Z	nd000	{'name': 'Tuba K.'}	5	5	i absolutely ADORE UDACITY! I know that this will change my life forever and it gives me the opportunity I always dreamed of! I'm so incredibly thankful for the udacity founder and for their whole staff. Thank u all!!! And this intro to programming is absolutely amazing. Bellatrix	2016-08-19T11:28:57.683Z	9067556560
190	0	57b640b62337c40300756708	2016-08-18T23:11:51.131Z	nd000	{'name': 'Anna L.'}	5	5	I really love the format of Udacity courses! The videos are cut into small chunks so they are easy to digest, you also see the progress which is motivating. Before this nanodegree I took 3 other free courses at Udacity (HTML, Python and Intro to CS) - that helped me a lot here. Overall great experience and challenging projects!	2016-08-18T23:11:50.577Z	8020021000
191	0	57b637730c9cf3030081ed98	2016-08-18T22:32:19.068Z	nd000	{'name': 'Jung Woo J.'}	5	5	Amazing course! Intellectually Challenging AND Fun!	2016-08-18T22:32:19.328Z	8545468039
192	0	57b52d84798631030016dcdd	2016-08-18T03:37:42.053Z	nd000	{'name': 'Malav P.'}	5	5	Well designed. For those who really want to learn to code from scratch. 	2016-08-18T03:37:40.957Z	3612459639
193	0	57b4109b395d7a0300223981	2016-08-17T07:22:01.622Z	nd000	{'name': 'Abhiprae C.'}	5	5	It was a great experience for me, I learnt a lot from this nanodegree. I am more confident to code after the course. The instructors are very friendly and the way they explain is really nice, they don't expect you to know coding beforehand, they teach you from scratch.	2016-08-17T07:22:03.404Z	5749762954
194	0	57b3c18a395d7a030022397e	2016-08-17T01:44:43.458Z	nd000	{'name': 'Nixon O.'}	5	5	I have learnt a lot in just a few days. If I had the whole day and no major commitments like work and family, I can complete the Nanodegree in a month or less. The instructors feedback is amazing and on point. The content is just spectacular! - Nixon	2016-08-17T01:44:42.645Z	9169486050
195	0	57b3bf64fde6060300e94089	2016-08-17T01:35:32.812Z	nd000	{'name': 'Ryan Z.'}	5	5	Great step by step tool to help all types of different leveled people to code.	2016-08-17T01:35:32.812Z	8913823299
196	0	57b21b8fa89a4a030036580a	2016-08-15T19:44:10.131Z	nd000	{'name': 'twells@chi.yearup.org undefined.'}	5	5	A challenging and worthwhile experience!	2016-08-15T19:44:15.504Z	8674728535
197	0	57b1cd08e7eae20300a7846d	2016-08-15T14:09:10.728Z	nd000	{'name': '旭扬 翁.'}	5	5	Start hard, but later easy	2016-08-15T14:09:12.361Z	5893840662
198	0	57ad5d7efd05950300a5c82b	2016-08-12T05:24:13.226Z	nd000	{'name': 'Karolina P.'}	5	5	"It was an amazing experience. UDACITY showed me how a beginner like me can fall in love with coding! I will definitely go for another Nanodegree. 
Thank you UDACITY! "	2016-08-12T05:24:14.944Z	7707757777
199	0	57a9e5efe062f00300495754	2016-08-09T14:17:14.820Z	nd000	{'name': 'Fangdong G.'}	5	5	Exciting nanodegree, it's very useful for a man who has normal programming level and a little bad English:) I Love IT.	2016-08-09T14:17:19.597Z	7824981556
200	0	57a9bd5ab8f8cb030080f7aa	2016-08-09T11:24:09.501Z	nd000	{'name': 'Jack V.'}	5	5	I like it because it started really basic and moved on from there. The pace is also good and I like the fact that I can look at a module/section again to make sure I understand. 	2016-08-09T11:24:10.926Z	296664801
201	0	57a90836af5fd903009c0d87	2016-08-08T22:31:17.750Z	nd000	{'name': 'Robert C.'}	5	5	It was a great course. I started from knowing nothing to learning a lot. The forum was very helpful. 	2016-08-08T22:31:18.077Z	7999400205
202	0	57a87092b7f123030098258d	2016-08-08T11:44:17.020Z	nd000	{'name': 'Nick D.'}	5	5	I love that I stop and start it for a schedule that works for me and my lifestyle. 	2016-08-08T11:44:18.367Z	7829735083
203	0	57a3eb0f9933440300430de2	2016-08-05T01:25:27.458Z	nd000	{'name': 'Trevor H.'}	5	5	I think  I've learned more than I ever could have on my own with Udacity.	2016-08-05T01:25:35.607Z	8924543764
204	0	579e1c34cae5250300047999	2016-07-31T15:41:40.914Z	nd000	{'name': 'Jennifer B.'}	5	5	Easy to follow and learn	2016-07-31T15:41:40.914Z	7319250187
205	0	579d9c31a31a910300b3ab6f	2016-07-31T06:35:29.306Z	nd000	{'name': 'James H.'}	5	5	Fantastic foundation for any direction you may want to go in programming. I knew very little and came finished confident enough to call myself a programmer.	2016-07-31T06:35:29.796Z	4376618856
206	0	579ad35f7fe42e0300b5912b	2016-07-29T03:54:15.418Z	nd000	{'name': 'David P.'}	5	5	A MUST for anyone wanting to start learning computer programming.	2016-07-29T03:54:07.813Z	6886254326
207	0	579aafdb6fc19103006ddbf0	2016-07-29T01:22:45.272Z	nd000	{'name': 'Paul J.'}	5	5	Udacity's courses are engaging and the instructors encouraging. Other online courses are often taught in traditional classrooms and the instructor can sometimes be patronizing without realizing it. Also, there is feedback which is both timely and relevant. My only concern personally is that the scope of the subjects is still limited but I believe will become more broad as Udacity grows. My other concern with some online courses is that a student may be interested in many courses and could use some counseling as to which course they choose as well as assistance creating an across-course learning map.	2016-07-29T01:22:35.871Z	5831748782
208	0	5798e3f2efe0a9030066cbf8	2016-07-27T16:40:29.058Z	nd000	{'name': 'dhruv b.'}	5	5	the program was amazing and has exceeded my expectations. Best experience ever :). eager to learn more.	2016-07-27T16:40:18.646Z	5138214422
209	0	57987610efe0a9030066cbf4	2016-07-27T08:51:28.039Z	nd000	{'name': 'Audrey S.'}	5	5	interesting and attractive learning	2016-07-27T08:51:28.039Z	8050730447
210	0	5797438ff89b27030091a88d	2016-07-26T11:03:42.847Z	nd000	{'name': 'Riccardo R.'}	5	5	Great learning experience.	2016-07-26T11:03:43.556Z	7932343554
211	0	57952c4e9341ba0300122e4c	2016-07-24T20:59:28.917Z	nd000	{'name': 'Marc H.'}	5	5	I learned a lot of valuable techniques that will help me in my current and future profession.	2016-07-24T20:59:58.956Z	u288389
212	0	57946a49d27ad60300981452	2016-07-24T07:12:09.648Z	nd000	{'name': 'Robert B.'}	5	5	It is a great intro course that has helped me determine what path I want to pursue next.	2016-07-24T07:12:09.970Z	1662978635
213	0	57918c94d546400300e4935c	2016-07-22T03:01:39.622Z	nd000	{'name': 'Tina H.'}	5	5	Love it so far!! Super fast feedback and addictive learning process	2016-07-22T03:01:40.205Z	8402911137
214	0	5790912af3fd900300962c19	2016-07-21T09:08:59.477Z	nd000	{'name': 'Johannes J.'}	5	5	Better than imagined... I really like it!	2016-07-21T09:08:58.756Z	8769648566
215	0	57906c96ed4f1d030057782c	2016-07-21T06:32:55.569Z	nd000	{'name': 'grant s.'}	5	5	The course met my expectations	2016-07-21T06:32:54.984Z	7117390666
216	0	579021a0f3fd900300962c11	2016-07-21T01:15:10.402Z	nd000	{'name': 'Francisco M.'}	5	5	"This is a great introductory course. It's challenging, but very well thought.  
"	2016-07-21T01:13:04.017Z	236862105
217	0	578fed15f3fd900300962c0c	2016-07-20T21:28:53.194Z	nd000	{'name': 'twells@chi.yearup.org undefined.'}	5	5	Awesome experience. 	2016-07-20T21:28:53.275Z	8674728535
218	0	578ef071c688ef03001f0b12	2016-07-20T03:30:56.850Z	nd000	{'name': 'Omar Tan J.'}	5	5	It goes through the overall process of programming, and it's not as easy I initially thought. I like that it has a mix of real programming language; Python, some back end stuffs, and front end stuffs.	2016-07-20T03:30:57.317Z	4214379368
219	0	578d029ce41d160300936a51	2016-07-18T16:23:58.213Z	nd000	{'name': 'Min Seuk Y.'}	5	5	great learning experience	2016-07-18T16:23:56.838Z	7569972519
220	0	578ce94ce41d160300936a4e	2016-07-18T14:35:56.309Z	nd000	{'name': 'twells@chi.yearup.org undefined.'}	5	5	This was a awesome experience with a lot of head-aches	2016-07-18T14:35:56.873Z	8674728535
221	0	578cc11a0b66650300ae2993	2016-07-18T11:44:23.999Z	nd000	{'name': '   .'}	5	5	udacity is realy great, easy to follow, and when its not you juste need motivation to learn the extra which is very smart of you! thank you for giving such a great opportunity!	2016-07-18T11:44:26.719Z	6977538592
222	0	578b71344ca6b703007ce8c4	2016-07-17T11:51:07.151Z	nd000	{'name': 'Katie M.'}	5	5	"Amazing feedback and value for money.
The projects really help solidify what you learn and the project reviews tell you where you're going wrong and guide you to a solution."	2016-07-17T11:51:16.468Z	8799271232
223	0	57895422ad0195030067f568	2016-07-15T21:22:40.324Z	nd000	{'name': 'Jacob N.'}	5	5	I feel like I'm learning HTML and the feedback on the assignments is more helpful than the feedback I received from TAs in college. 	2016-07-15T21:22:42.409Z	6898154643
224	0	5787f332d0eb7e0300de238b	2016-07-14T20:16:49.882Z	nd000	{'name': 'Sri Harshini V.'}	5	5	I'm doing Intro to Programming and my interest towards programming is increasing daily.All the credit goes to Udacity.Thank You	2016-07-14T20:16:50.253Z	8387559881
225	0	5787abdddbc69203003aa414	2016-07-14T15:12:24.832Z	nd000	{'name': '冰 李.'}	5	5	 Thanks，but I want to say,if the free trail period have a month ,just like before, we would a good time in future	2016-07-14T15:12:29.469Z	8833941076
226	0	5784eefb8ae8330300f6f16e	2016-07-12T13:22:02.883Z	nd000	{'name': 'Americo G.'}	5	5	Thank you for making the experience easy to grasp and fun to learn. I would like to see more practice portions and quizzes to really emphasize the lesson material. Great job!!!	2016-07-12T13:22:03.291Z	8542558477
227	0	5784af3feb33c00300a9043a	2016-07-12T08:50:11.565Z	nd000	{'name': 'Cody S.'}	5	5	About 60% of the way through the course and really enjoying it. Take your time to really absorb the lessons before moving on and it will make things a lot easier - later lessons build on earlier lessons. If you don't have the basics you'll just get frustrated - stick with it!	2016-07-12T08:50:07.390Z	u30605785
228	0	57840f8a8ae8330300f6f164	2016-07-11T21:28:48.623Z	nd000	{'name': 'NG F.'}	5	5	That was a great Nanodegree for you as a beginner!!	2016-07-11T21:28:42.207Z	4442548582
229	0	5783b959982d1503009e0b5c	2016-07-11T15:20:56.649Z	nd000	{'name': 'John K.'}	5	5	Great so far and structured so well ! I feel like I'm on to a right start !	2016-07-11T15:20:57.697Z	8476378535
230	0	577d8e241bd9f503002ecdf2	2016-07-06T23:03:03.981Z	nd000	{'name': 'Cesar N.'}	5	5	Great!!! I feel ready to go to more advanced courses.	2016-07-06T23:03:00.395Z	u106717
231	0	577d469b1bd9f503002ecdec	2016-07-06T17:58:04.634Z	nd000	{'name': 'Channa R.'}	5	5	So far so good	2016-07-06T17:57:47.384Z	8795361316
232	0	577cff1e3de5d20300768bfa	2016-07-06T12:52:45.664Z	nd000	{'name': 'Liam A.'}	5	5	"Very well taught with a lot of detail. 

Reviews from the instructors on the projects were fantastic and insightful."	2016-07-06T12:52:46.069Z	5246710968
233	0	577cdce11bd9f503002ecde6	2016-07-06T10:26:41.204Z	nd000	{'name': 'NG F.'}	5	5	It's a wonderful courses. Well-designed Course!	2016-07-06T10:26:41.784Z	4442548582
234	0	577cabee3de5d20300768bf2	2016-07-06T06:57:50.537Z	nd000	{'name': 'Abha R.'}	5	5	It was amazing. It is a good stepping stone to move forward.	2016-07-06T06:57:50.749Z	5446409594
235	0	577c88e73de5d20300768bed	2016-07-06T04:28:18.190Z	nd000	{'name': 'David L.'}	5	5	This is a great introduction to programming concepts and features 5 helpful electives to help one decide what path to take next. Would recommend to anyone before starting on one of the Intermediate Nanodegrees.	2016-07-06T04:28:23.012Z	7716768561
236	0	57778a72572d120300292766	2016-07-02T09:33:34.707Z	nd000	{'name': '蒙 黄.'}	5	5	very good	2016-07-02T09:33:38.587Z	8735483537
237	0	577548ff09ba3503002f89d2	2016-06-30T16:29:50.484Z	nd000	{'name': 'kaka l.'}	5	5	nice  ,very goog	2016-06-30T16:29:51.270Z	7986920913
238	0	57730c372809fa030012a3fb	2016-06-28T23:45:59.188Z	nd000	{'name': 'Ryan H.'}	5	5	If you've never coded before, like myself, this is a great overview of how coding and programming works. It' was challenging and I learned a lot of  great information. 	2016-06-28T23:45:59.646Z	7320352250
239	0	5772b7ab6509a703005b1d43	2016-06-28T17:45:16.923Z	nd000	{'name': 'TIGRAN  T.'}	5	5	"My rate 5 STARS. Great program. I have a very busy job and I appreciate the flexibility of this program, at the same time very excited of the achievement I have as of result. When I'm looking all that I've learned and able to do, that's something amazing. Actually I'm preparing to start the second NANODEGREE . 
If you're like me never had any coding experience, this program is for you. 
I have learned a lot. I have learned how actually and cleared all my ideas about programming at all. This is helping me to choose my programming path easier.
Of course I won't just rely on the only material provided and will just look around for more info. I really like the way they teach how to look and where to look for things that you should be interested in. 
I truly believe this concept of learning is the future!
Thanks UDACITY!"	2016-06-28T17:45:15.246Z	869038613
240	0	5771f98b6509a703005b1d3a	2016-06-28T04:14:02.949Z	nd000	{'name': 'Hao-Yuan P.'}	5	5	I learned a lot from this experience, and I highly recommend to others who are beginners, who are interested in learning programming! If you're stuck, I find the forum very helpful!	2016-06-28T04:14:03.087Z	8402850301
241	0	57703e321b761c0300997e2a	2016-06-26T20:42:25.867Z	nd000	{'name': 'Emre E.'}	5	5	Just completed Intro to Programming Nanodegree. It was a marvellous experience. Up-to-date materials, top notch platform, challenging and useful projects, great support from coaches and the community. Thanks to IPND, I am really motivated and confident to go deeper in programming. It was worth every penny.	2016-06-26T20:42:26.034Z	7077540609
242	0	576f3e00aa09df03005403e1	2016-06-26T02:29:19.014Z	nd000	{'name': 'Daniel R.'}	5	5	"Great ND Program. Altough I want to focus my studies on data science, It is very important to learn html/css.
I love Udacity. They give me the chance to learn something that will be harder and slower to learn alone."	2016-06-26T02:29:20.189Z	5607626647
243	0	576f2e91feac89030047ff02	2016-06-26T01:23:27.680Z	nd000	{'name': 'Mohammed A.'}	5	5	The option to choose an elective at the end is amazing. I really felt serious smooth progress as I progressed through the program.	2016-06-26T01:23:29.955Z	4332542461
244	0	576cdc8495e8a103000f873b	2016-06-24T07:08:51.183Z	nd000	{'name': 'Nicolas D.'}	5	5	Awesome experience, I love the concept of the interactive classroom!	2016-06-24T07:08:52.002Z	7043182027
245	0	576c8bacf78f2a030067fa95	2016-06-24T01:23:59.213Z	nd000	{'name': 'Sudhir N.'}	5	5	Even though the degree program was difficult, I gained exposure in Python Programming.	2016-06-24T01:23:56.087Z	6011678535
246	0	576b3263022424030097629e	2016-06-23T00:50:41.908Z	nd000	{'name': 'Yen Chang C.'}	5	5	Very helpful. I used to think computer programming is a impossible skill for me, but after this course, now I have confidence that I can learn it!	2016-06-23T00:50:43.758Z	5609550667
247	0	5769302d6bef460300036b3a	2016-06-21T12:16:48.340Z	nd000	{'name': 'Sudhir N.'}	5	5	Even though the topics are a bit difficult, the instructors give detailed explanations and hints about how to solve each problem, quiz, project, etc...	2016-06-21T12:16:45.228Z	6011678535
248	0	5768c0366bef460300036b32	2016-06-21T04:18:59.471Z	nd000	{'name': 'Karolina P.'}	5	5	More than good!	2016-06-21T04:19:02.216Z	7707757777
249	0	576727f237925e03008fdbe2	2016-06-19T23:17:06.168Z	nd000	{'name': 'RYAN S.'}	5	5	Super!	2016-06-19T23:17:06.744Z	6091754467
250	0	576644072bd1e40300af5b2d	2016-06-19T07:04:39.381Z	nd000	{'name': 'Hao-Yuan P.'}	5	5	Amazing class, great content, easy to understand AND I learned so much!	2016-06-19T07:04:39.584Z	8402850301
251	0	5765f870db26560300718a3c	2016-06-19T01:42:06.869Z	nd000	{'name': 'Julia K.'}	5	5	I've had some programming experience (Fortan and Matlab) because of my B.S. in Mechanical Engineering. However, this Nanodegree does a great job of teaching HTML, CSS, and Python in a really clear way, and has a good focus on best practices so you don't look like a total noob when you start coding in a professional environment. Because of my technical background, I skipped a fair amount of the explanations because I didn't need them, but there are an incredible amount of resources and clear explanations for anyone who has no technical experience at all. Definitely worth the time!	2016-06-19T01:42:08.455Z	7966099493
252	0	57649d5812558503008fc9ca	2016-06-18T01:01:10.176Z	nd000	{'name': 'Mohammed A.'}	5	5	Going great so far. Even though I was familiar with some of the concepts in it prior to taking it, it is extremely enriching on conventions and general good methodology when approaching problems. The build up in it is quite great so far.	2016-06-18T01:01:12.213Z	4332542461
253	0	5763cede8fdf6d0300423295	2016-06-17T10:20:13.072Z	nd000	{'name': 'Alireza S.'}	5	5	Enjoyed refreshing some fundamentals and learning new stuff in my path, will definitely recommend this nanodegree for those that doesn't have any background in CompSci.	2016-06-17T10:20:14.513Z	5392222930
254	0	57636e38bba18c0300785009	2016-06-17T03:27:51.846Z	nd000	{'name': 'Masahiro O.'}	5	5	"Learn experts's manners.
Start coding without needless stress. 
Review in detail. 
Thank you Udacity."	2016-06-17T03:27:52.794Z	7227561269
255	0	5762d32c12050c0300b76a2a	2016-06-16T16:26:20.454Z	nd000	{'name': 'Pietro B.'}	5	5	yes	2016-06-16T16:26:20.710Z	5031410996
256	0	57620fc3444d2c030021ac14	2016-06-16T05:32:34.066Z	nd000	{'name': 'Daniel R.'}	5	5	Instructors are clear and concise. I am really impressed with the quality of Udacity Nanodegree Program. I am really learning.	2016-06-16T02:32:35.235Z	5607626647
257	0	5762199c444d2c030021ac15	2016-06-16T03:14:22.694Z	nd000	{'name': 'Yue Y.'}	5	5	excellent experience, it is one of the best classes I have taken. Definitely worth trying!	2016-06-16T03:14:36.048Z	7887871433
258	0	57619fda12050c0300b76a13	2016-06-15T18:35:07.680Z	nd000	{'name': 'Ryan S.'}	5	5	Excellent course for brand new programmers and entry level ones as well.  I've had some light programming training in the past and this course filled in all the knowledge gaps to really get me going in this field.  Highly recommended.	2016-06-15T18:35:06.242Z	5330668575
259	0	57616d06729cbd03002932be	2016-06-15T14:58:21.803Z	nd000	{'name': '田 雨.'}	5	5	Udacity inspires my passion for programming.Instructors use multiple ways to interact with students,which impressed me most!	2016-06-15T14:58:14.087Z	8229343308
260	0	57325f38fbf5c40300dc029b	2016-05-10T22:22:48.753Z	nd000	{'name': 'Rawad M.'}	5	5	In just two months of dedication, I was able to build a solid foundation in programming and dive into the field of data analysis. The way the material is presented makes things seem easy and the challenging nature of the projects builds confidence. The forum mentors, the project reviewers and Nanodegree colleagues  have added a lot to my experience. Thank you!	2016-05-10T22:22:48.753Z	5391298148
261	0	571ab8d5ee1efd0300370ac1	2016-04-22T23:50:45.711Z	nd000	{'name': 'Anum S.'}	5	5	It is one of best platform to learn various  IT languages and . The way of teaching and NanoProjects are superb. Discussion Forum helps to solve our problems and also learn new things.	2016-04-22T23:50:45.711Z	7424681420
262	0	57123a2a5dbddb03004a35a0	2016-04-16T13:12:10.566Z	nd000	{'name': 'sanghyun l.'}	5	5	i really love it!	2016-04-16T13:12:10.566Z	7486600152
263	0	5709452f8a155303008a9f06	2016-04-09T18:08:48.012Z	nd000	{'name': 'Ante R.'}	5	5	Nice course for programming beginners.	2016-04-09T18:08:48.012Z	5466169788
264	0	56fcf80c20b59203009a1d97	2016-03-31T10:12:28.698Z	nd000	{'name': 'Stephanie K.'}	5	5	This Nanodegree was a comprehensive introduction to programming that I really enjoyed - finally I have an idea what programmers actually do and can't wait to dive deeper into the field.	2016-03-31T10:12:28.698Z	3907928849
265	0	56f17bdbc89cda0300a565c4	2016-03-22T17:07:39.536Z	nd000	{'name': 'Steven G.'}	5	5	The concepts in this course are delivered to the student in such a fashion that you don't feel overwhelmed, even when learning something entirely new.	2016-03-22T17:07:39.536Z	5866442987
266	0	56eaf9fd60447d030073a61e	2016-03-17T18:39:57.650Z	nd000	{'name': 'ruskin f.'}	5	5	About 40% through this program, I like this setup of go at your own pace, but they are also deadlines so it gives you a structure around your schedule. I dont know much about programming but it seems like they just throw everything at you and then fill in the gaps to what you do not know. I like it so far and I am excited to learn everyday, which is awesome.	2016-03-17T18:39:57.650Z	153897526
267	0	56ea306f47b75a03001859f3	2016-03-17T04:19:59.676Z	nd000	{'name': 'Stephen C.'}	5	5	Fantastic course. After an eighteen month break from the IT industry, IPND gave me the confidence to apply to study Computer Science on a full time basis.	2016-03-17T04:19:59.676Z	4697700676
268	0	56e9c86bf635d803009387c7	2016-03-16T20:56:11.709Z	nd000	{'name': 'Dustin G.'}	5	5	I enjoyed the interactive quizzes and hands-on projects. I got more out of this course than I did a programming course I took years ago in a traditional university setting.	2016-03-16T20:56:11.709Z	6693920919
269	0	56e41935f376010300e62a0f	2016-03-12T13:27:17.094Z	nd000	{'name': 'Anupam P.'}	5	5	"discussion forum must be perfect and instantaneous.
because a trainer must interact with the student for the online classroom to be successful."	2016-03-12T13:27:17.094Z	6833900072
270	0	56e41935f376010300e62a0e	2016-03-12T13:27:17.058Z	nd000	{'name': 'Anupam P.'}	5	5	"discussion forum must be perfect and instantaneous.
because a trainer must interact with the student for the online classroom to be successful."	2016-03-12T13:27:17.058Z	6833900072
271	0	56e3a0c4f376010300e62a0b	2016-03-12T04:53:24.965Z	nd000	{'name': 'Masahiro O.'}	5	5	"It's journey about technology (=human) history. I feel like become ”Albert Einstein” or ""John von Neumann""　:） That's because such a exciting e-learning udacity is."	2016-03-12T04:53:24.965Z	7227561269
272	0	56e20d992b9867030037d01b	2016-03-11T00:13:13.931Z	nd000	{'name': 'Diego R.'}	5	5	The best way to learn on the web!	2016-03-11T00:13:13.931Z	6991389110
273	0	56e1fba12b9867030037d01a	2016-03-10T22:56:33.168Z	nd000	{'name': 'Brad H.'}	5	5	Great way to get various forms of learning at once! Awesome support and resources to guide you through degree!	2016-03-10T22:56:33.168Z	136841066
274	0	56e0bd4bc5f0390300a388cc	2016-03-10T00:18:19.334Z	nd000	{'name': 'John C.'}	5	5	Udacity is a great learning experience. I cannot believe how much I was able to accomplish through this program.	2016-03-10T00:18:19.334Z	862278629
275	0	56dfef4a71bf180300e7a9b3	2016-03-09T09:39:22.825Z	nd000	{'name': 'Sean C.'}	5	5	I absolutely love it. Keep it up.	2016-03-09T09:39:22.825Z	7011268597
276	0	56dda48a1f00d30300aeb0af	2016-03-07T15:55:54.432Z	nd000	{'name': 'alex r.'}	5	5	I love how Udacity changes parts of each Nanodegree according to student feedback. I was struggling on the previous version of stage 4 in the Intro to Programming Nanodegree, but now that it's been tweaked I understand the concepts much easier now. Thanks for being awesome:)	2016-03-07T15:55:54.432Z	4915359601
277	0	56daba914d105c03000cdc72	2016-03-05T10:53:05.210Z	nd000	{'name': 'Christian M.'}	5	5	Very good introduction to different aspects of programming and the web. The introduction to debugging is especially good.	2016-03-05T10:53:05.210Z	u57962
278	0	56d7f7585948580300a58e24	2016-03-03T08:35:36.318Z	nd000	{'name': 'Amit M.'}	5	5	Super stuff...! very well done.	2016-03-03T08:35:36.318Z	6991367259
279	0	56d48bddf878a50300efe9c9	2016-02-29T18:20:13.054Z	nd000	{'name': 'Lionel M.'}	5	5	SO far so good only on stage one but this annoys me to be on my page	2016-02-29T18:20:13.054Z	6698514931
280	0	56d41e50b770af03003aa170	2016-02-29T10:32:48.524Z	nd000	{'name': 'Julie A.'}	5	5	It is so exciting to be able to learn with industry leaders, on my own pace, from my own home, without having to cough up a ton of cash, and feeling confident that I'm learning what I actually need to know to become employable in this field, instead of wasting my time somewhere else trying to figure out what I should actually be learning.	2016-02-29T10:32:48.524Z	6545152110
281	0	56d32289b770af03003aa166	2016-02-28T16:38:33.052Z	nd000	{'name': 'Dean A.'}	5	5	Overall it is a great course. One of the best parts about it is the feedback you get from the people who review your projects and the help you can get from instructors on the forum. The course gives a good introduction into programming and also paves the way for things you may want to do in the future!	2016-02-28T16:38:33.052Z	4387028622
282	0	56d1fa789c9a07030079c42b	2016-02-27T19:35:20.956Z	nd000	{'name': 'Richard Sylvain J.'}	5	5	Awesome from the basics. I love it very much. From that I want to move on to Full Stack Web Developer.	2016-02-27T19:35:20.956Z	174058595
283	0	56d1aaf69c9a07030079c427	2016-02-27T13:56:06.666Z	nd000	{'name': 'Brendan K.'}	5	5	Great platform, great teachers, great materials, and the opportunity to interact with fellow students on course materials and challenges.  Happy camper!	2016-02-27T13:56:06.666Z	6876808710
284	0	56d0e88836c6930300e691b5	2016-02-27T00:06:32.283Z	nd000	{'name': 'Alex N.'}	5	5	I'm motivated to become a machine learning engineer and won't let anything stop name so bring it on :)	2016-02-27T00:06:32.283Z	u139844
